"","budget","company","country","director","genre","gross","name","rating","released","runtime","score","star","votes","writer","year","actor_n","director_n","company_n","writer_n","country_n","success","success_diff","success_abs_diff"
"1531",0.723124430574478,"Dimension Films","USA","Penelope Spheeris","Comedy",0.713582296236337,"Senseless","R","1998-02-20",0.113744075829384,0.576923076923077,"Marlon Wayans",11375,"Greg Erb",1998,5,2,50,1,3726,2.29050537315941,0.13665921931326,0.13665921931326
"1532",0.801434525117547,"Knock Films A.V.V.","Aruba","Hark Tsui","Action",0.696327829987558,"Knock Off","R","1998-09-04",0.104265402843602,0.423076923076923,"Jean-Claude Van Damme",12179,"Steven E. de Souza",1998,18,2,1,2,1,2.11940475306448,0.273250906910635,0.273250906910635
"1533",0.762630232226886,"DreamWorks","USA","John Roberts","Adventure",0.762392928343052,"Paulie","PG","1998-04-17",0.104265402843602,0.641025641025641,"Gena Rowlands",12531,"Laurie Craig",1998,3,1,74,3,3726,2.40341856936869,0.121367287317411,0.121367287317411
"1534",0.74971296731615,"Dieter Geissler Filmproduktion","USA","Carl Schenkel","Action",0.592736683322812,"Tarzan and the Lost City","PG","1998-04-24",0.146919431279621,0.307692307692308,"Casper Van Dien",1892,"Edgar Rice Burroughs",1998,3,1,1,1,3726,1.90042899101512,0.285044375630504,0.285044375630504
"1535",0.702500759234029,"AMLF","UK","Gillies MacKinnon","Adventure",0.557170700694127,"Hideous Kinky","R","1999-01-13",0.137440758293839,0.58974358974359,"Kate Winslet",5757,"Esther Freud",1998,5,1,1,1,366,2.14691429043772,-0.0325728890494622,0.0325728890494622
"1536",0.652684904734561,"Miramax","USA","M. Night Shyamalan","Comedy",0.450815675956138,"Wide Awake","PG","1998-03-20",0.0900473933649289,0.58974358974359,"Joseph Cross",3440,"M. Night Shyamalan",1998,2,11,64,10,3726,2.04055926569973,-0.138927913787452,0.138927913787452
"1537",0.723124430574478,"Polygram Filmed Entertainment","Canada","Steve Gomer","Adventure",0.703080345376658,"Barney's Great Adventure","G","1998-04-03",0.033175355450237,0.179487179487179,"George Hearn",2827,"Stephen White",1998,1,1,11,1,79,1.88256752486384,0.523593165889479,0.523593165889479
"1538",0.571241515702037,"Audiovisual Development Bureau, Ministerio da Cultura","Brazil","Walter Salles","Drama",0.656914761883993,"Central Station","R","1998-11-20",0.208530805687204,0.833333333333333,"Fernanda Montenegro",30487,"Marcos Bernstein",1998,1,3,1,1,3,2.49024809521733,-0.17641857144934,0.17641857144934
"1539",0.851250379617015,"Caravan Pictures","USA","Stephen Herek","Comedy",0.708403315095037,"Holy Man","PG","1998-10-09",0.213270142180095,0.435897435897436,"Eddie Murphy",17120,"Tom Schulman",1998,25,10,12,4,3726,2.14430075099247,0.272505879197601,0.272505879197601
"1540",0.621587018273614,"Castle Rock Entertainment","USA","Jake Kasdan","Comedy",0.587318939284698,"Zero Effect","R","1998-01-30",0.222748815165877,0.705128205128205,"Bill Pullman",12839,"Jake Kasdan",1998,5,5,44,1,3726,2.2924471444129,-0.117809265843507,0.117809265843507
"1541",0.744972269952558,"Twentieth Century Fox Film Corporation","USA","Dean Semler","Thriller",0.681216179666489,"Firestorm","R","1998-01-09",0.0947867298578199,0.397435897435897,"Howie Long",3270,"Chris Soth",1998,1,1,174,1,3726,2.07865207710239,0.283780282230591,0.283780282230591
"1542",0.652684904734561,"Arts Council of England","UK","Anand Tucker","Biography",0.647677398061867,"Hilary and Jackie","R","1999-02-05",0.246445497630332,0.756410256410256,"Emily Watson",8950,"Hilary du Pré",1998,3,2,2,1,366,2.40408765447212,-0.10873285834839,0.10873285834839
"1543",0.787187405095746,"Walt Disney Pictures","USA","Arlene Sanford","Comedy",0.709218494224623,"I'll Be Home for Christmas","PG","1998-11-13",0.0805687203791469,0.5,"Jonathan Taylor Thomas",7267,"Tom Nursall",1998,1,2,89,1,3726,2.20921849422462,0.209218494224623,0.209218494224623
"1544",0.638437784712761,"HK Film Corporation","USA","Tony Cinciripini","Drama",0.22681529645956,"Hell's Kitchen","R","2001-01-19",0.123222748815166,0.435897435897436,"Rosanna Arquette",2209,"Tony Cinciripini",1998,1,1,1,1,3726,1.662712732357,-0.209082139437876,0.209082139437876
"1545",0.439872309830307,"Blue Streak Films","USA","David Moreton","Comedy",0.532264016289036,"Edge of Seventeen","NOT RATED","2000-04-20",0.14218009478673,0.679487179487179,"Chris Stafford",4954,"Todd Stephens",1998,1,1,1,1,3726,2.21175119577622,-0.147223163198143,0.147223163198143
"1546",0.621587018273614,"Polygram Filmed Entertainment","USA","Neil LaBute","Comedy",0.645383185678677,"Your Friends & Neighbors","R","1998-08-21",0.146919431279621,0.628205128205128,"Amy Brenneman",7208,"Neil LaBute",1998,1,8,11,4,3726,2.27358831388381,0.0171780574735487,0.0171780574735487
"1547",0.665026321454432,"Fade In Films","USA","David Dobkin","Comedy",0.580544018283349,"Clay Pigeons","R","1998-09-25",0.165876777251185,0.653846153846154,"Joaquin Phoenix",9721,"Matthew L. Healy",1998,11,6,1,1,3726,2.2343901721295,-0.0733021355628051,0.0733021355628051
"1548",0.74971296731615,"Regency Enterprises","USA","Roland Joffé","Comedy",0.58535241675174,"Goodbye Lover","R","1999-04-16",0.156398104265403,0.538461538461538,"Patricia Arquette",3012,"Ron Peer",1998,3,6,31,1,3726,2.12381395521328,0.0468908782902017,0.0468908782902017
"1549",0.472837397890628,"Andell Entertainment","USA","John Hamburg","Comedy",0.28335214136978,"Safe Men","R","1998-08-07",0.0900473933649289,0.576923076923077,"Sam Rockwell",2851,"John Hamburg",1998,7,4,1,5,3726,1.86027521829286,-0.293570935553297,0.293570935553297
"1550",0.723124430574478,"Baltimore Pictures","USA","Dean Parisot","Comedy",0.698726055715722,"Home Fries","PG-13","1998-11-25",0.104265402843602,0.448717948717949,"Drew Barrymore",7388,"Vince Gilligan",1998,11,4,6,1,3726,2.14744400443367,0.250008106997774,0.250008106997774
"1551",0.766563733755297,"DIC Entertainment","USA","Steve Boyum","Comedy",0.639410086599943,"Meet the Deedles","PG","1998-03-27",0.113744075829384,0.307692307692308,"Paul Walker",2385,"Jim Herzfeld",1998,7,2,1,1,3726,1.94710239429225,0.331717778907635,0.331717778907635
"1552",0.709898573271389,"Gotham Entertainment Group","USA","Daisy von Scherler Mayer","Comedy",0.681093635799311,"Woo","R","1998-05-08",0.0710900473933649,0.307692307692308,"Jada Pinkett Smith",1586,"David C. Johnson",1998,2,3,1,1,3726,1.98878594349162,0.373401328107004,0.373401328107004
"1553",0.536900372411896,"HSX Films","USA","Lance Mungia","Action",0.401934720387355,"Six-String Samurai","PG-13","1998-09-18",0.104265402843602,0.666666666666667,"Jeffrey Falcon",5956,"Jeffrey Falcon",1998,1,1,1,1,3726,2.06860138705402,-0.264731946279312,0.264731946279312
"1554",0.588621930213293,"Artisan Entertainment","USA","Neil Abramson","Comedy",0.690580538116881,"Ringmaster","R","1998-11-25",0.0995260663507109,0.217948717948718,"Jerry Springer",4578,"Jon Bernstein",1998,1,1,11,3,3726,1.9085292560656,0.472631820168163,0.472631820168163
"1555",0.685649992794882,"Initial Entertainment Group (IEG)","USA","Predrag Antonijevic","Drama",0.250050309342049,"Savior","R","1998-11-20",0.161137440758294,0.743589743589744,"Dennis Quaid",9097,"Robert Orr",1998,13,1,3,1,3726,1.99364005293179,-0.493539434247694,0.493539434247694
"1556",0.452213726550179,"38 Productions","France","Ziad Doueiri","Comedy",0.469886134749842,"West Beirut","PG-13","1998-10-30",0.170616113744076,0.807692307692308,"Rami Doueiri",2545,"Ziad Doueiri",1998,1,1,1,1,108,2.27757844244215,-0.337806172942466,0.337806172942466
"1557",0.85575972933629,"Fox 2000 Pictures","USA","David Fincher","Drama",0.783537585101281,"Fight Club","R","1999-10-15",0.33175355450237,0.935897435897436,"Brad Pitt",1492073,"Chuck Palahniuk",1999,22,10,53,1,3726,2.71943502099872,-0.152359850796155,0.152359850796155
"1558",0.723124430574478,"DreamWorks","USA","Sam Mendes","Drama",0.867731144828747,"American Beauty","R","1999-10-01",0.251184834123223,0.884615384615385,"Kevin Spacey",899755,"Alan Ball",1999,12,7,74,1,3726,2.75234652944413,-0.016884239786638,0.016884239786638
"1559",0.85575972933629,"Warner Bros.","USA","Lana Wachowski","Action",0.886236898603354,"The Matrix","R","1999-03-31",0.317535545023697,0.923076923076923,"Keanu Reeves",1339820,"Lilly Wachowski",1999,23,6,257,8,3726,2.80931382168028,-0.0368400244735687,0.0368400244735687
"1560",0.851250379617015,"Castle Rock Entertainment","USA","Frank Darabont","Crime",0.871098280529883,"The Green Mile","R","1999-12-10",0.568720379146919,0.897435897435897,"Tom Hanks",879924,"Stephen King",1999,31,4,44,20,3726,2.76853417796578,-0.0263376169060139,0.0263376169060139
"1561",0.694458877533458,"Universal Pictures","USA","Paul Weitz","Comedy",0.851796299180295,"American Pie","R","1999-07-09",0.123222748815166,0.705128205128205,"Jason Biggs",332271,"Adam Herz",1999,6,5,265,3,3726,2.5569245043085,0.14666809405209,0.14666809405209
"1562",0.858648193654375,"Warner Bros.","UK","Stanley Kubrick","Drama",0.810881305683523,"Eyes Wide Shut","R","1999-07-16",0.42654028436019,0.743589743589744,"Tom Cruise",246014,"Stanley Kubrick",1999,27,2,257,1,366,2.55447104927327,0.06729156209378,0.06729156209378
"1563",0.877838916358686,"Universal Pictures","USA","Stephen Sommers","Action",0.87957378924054,"The Mummy","PG-13","1999-05-07",0.260663507109005,0.705128205128205,"Brendan Fraser",340714,"Stephen Sommers",1999,14,7,265,6,3726,2.58470199436875,0.174445584112335,0.174445584112335
"1564",0.813775941837418,"Hollywood Pictures","USA","M. Night Shyamalan","Drama",0.922247024970191,"The Sixth Sense","PG-13","1999-08-06",0.180094786729858,0.846153846153846,"Bruce Willis",766528,"M. Night Shyamalan",1999,33,11,34,10,3726,2.76840087112404,0.0760931788163445,0.0760931788163445
"1565",0.787187405095746,"Touchstone Pictures","USA","Gil Junger","Comedy",0.785579780268992,"10 Things I Hate About You","PG-13","1999-03-31",0.132701421800948,0.730769230769231,"Heath Ledger",244103,"Karen McCullah",1999,5,2,94,2,3726,2.51634901103822,0.0548105494997617,0.0548105494997617
"1566",0.898462587699135,"Paramount Pictures","USA","Tim Burton","Fantasy",0.850816059749702,"Sleepy Hollow","R","1999-11-19",0.170616113744076,0.756410256410256,"Johnny Depp",284929,"Washington Irving",1999,30,17,222,1,3726,2.60722631615996,0.0944058033394459,0.0944058033394459
"1567",0.911379852609871,"Lucasfilm","USA","George Lucas","Action",0.954439523870916,"Star Wars: Episode I - The Phantom Menace","PG","1999-05-19",0.317535545023697,0.641025641025641,"Ewan McGregor",584809,"George Lucas",1999,11,3,6,5,3726,2.59546516489656,0.313413882845275,0.313413882845275
"1568",0.851250379617015,"Warner Bros.","USA","Renny Harlin","Action",0.829607345139493,"Deep Blue Sea","R","1999-07-28",0.170616113744076,0.551282051282051,"Thomas Jane",105864,"Duncan Kennedy",1999,6,15,257,1,3726,2.38088939642154,0.278325293857442,0.278325293857442
"1569",0.685649992794882,"Twentieth Century Fox Film Corporation","USA","Mike Judge","Comedy",0.701130748576711,"Enredos de oficina","R","1999-02-19",0.0947867298578199,0.807692307692308,"Ron Livingston",212640,"Mike Judge",1999,1,3,174,3,3726,2.50882305626902,-0.106561559115597,0.106561559115597
"1570",0.638437784712761,"American Zoetrope","USA","Sofia Coppola","Drama",0.647465902371442,"The Virgin Suicides","R","2000-05-19",0.132701421800948,0.730769230769231,"Kirsten Dunst",125166,"Jeffrey Eugenides",1999,12,5,7,1,3726,2.37823513314067,-0.0833033283977884,0.0833033283977884
"1571",0.690159342514158,"Columbia Pictures Corporation","USA","Roger Kumble","Drama",0.785846832435092,"Cruel Intentions","R","1999-03-05",0.132701421800948,0.679487179487179,"Sarah Michelle Gellar",157466,"Choderlos de Laclos",1999,3,3,137,2,3726,2.46533401192227,0.106359652947913,0.106359652947913
"1572",0.824661842875343,"DreamWorks","USA","Dean Parisot","Adventure",0.827702522966737,"Galaxy Quest","PG","1999-12-25",0.156398104265403,0.743589743589744,"Tim Allen",130142,"David Howard",1999,10,4,74,1,3726,2.57129226655648,0.084112779376993,0.084112779376993
"1573",0.80657047612265,"Ghoulardi Film Company","USA","Paul Thomas Anderson","Drama",0.750023923214739,"Magnolia","R","2000-01-07",0.563981042654028,0.833333333333333,"Tom Cruise",253771,"Paul Thomas Anderson",1999,27,7,2,7,3726,2.58335725654807,-0.0833094101185938,0.0833094101185938
"1574",0.795996289834323,"New Line Cinema","USA","Jay Roach","Action",0.898539126941622,"Austin Powers: The Spy Who Shagged Me","PG-13","1999-06-11",0.123222748815166,0.653846153846154,"Mike Myers",191205,"Mike Myers",1999,12,8,145,6,3726,2.55238528078778,0.244692973095468,0.244692973095468
"1575",0.770336638656599,"Fox 2000 Pictures","USA","Raja Gosnell","Comedy",0.810620377644015,"Never Been Kissed","PG-13","1999-04-09",0.180094786729858,0.576923076923077,"Drew Barrymore",72371,"Abby Kohn",1999,11,9,53,4,3726,2.38754345456709,0.233697300720938,0.233697300720938
"1576",0.652684904734561,"Franchise Pictures","USA","Troy Duffy","Action",0.296509489126046,"The Boondock Saints","R","1999-11-19",0.184834123222749,0.82051282051282,"Willem Dafoe",206785,"Troy Duffy",1999,5,2,10,2,3726,2.11702230963887,-0.524003331386774,0.524003331386774
"1577",0.813775941837418,"Columbia Pictures Corporation","USA","James Mangold","Biography",0.76686117580381,"Girl, Interrupted","R","2000-01-14",0.274881516587678,0.756410256410256,"Winona Ryder",135410,"Susanna Kaysen",1999,7,8,137,1,3726,2.52327143221407,0.0104509193935535,0.0104509193935535
"1578",0.888724817396611,"Pixar Animation Studios","USA","John Lasseter","Animation",0.910376026630001,"Toy Story 2","G","1999-11-24",0.109004739336493,0.82051282051282,"Tom Hanks",420432,"John Lasseter",1999,31,5,12,7,3726,2.73088884714282,0.0898632061171809,0.0898632061171809
"1579",0.813775941837418,"Miramax","USA","Anthony Minghella","Crime",0.836229062003624,"The Talented Mr. Ripley","R","1999-12-25",0.33175355450237,0.743589743589744,"Matt Damon",148622,"Patricia Highsmith",1999,22,4,64,1,3726,2.57981880559337,0.0926393184138807,0.0926393184138807
"1580",0.947505020650532,"Peters Entertainment","USA","Barry Sonnenfeld","Action",0.85876703284114,"Wild Wild West","PG-13","1999-06-30",0.175355450236967,0.423076923076923,"Will Smith",136482,"Jim Thomas",1999,20,11,2,5,3726,2.28184395591806,0.435690109764217,0.435690109764217
"1581",0.818285291556694,"Polygram Filmed Entertainment","UK","Roger Michell","Comedy",0.860098437438295,"Notting Hill","PG-13","1999-05-28",0.260663507109005,0.717948717948718,"Hugh Grant",220588,"Richard Curtis",1999,12,3,11,5,366,2.57804715538701,0.142149719489577,0.142149719489577
"1582",0.212812594904254,"Haxan Films","USA","Daniel Myrick","Horror",0.872904418101378,"The Blair Witch Project","R","1999-07-30",0.0568720379146919,0.628205128205128,"Heather Donahue",202691,"Daniel Myrick",1999,1,1,1,2,3726,2.50110954630651,0.24469928989625,0.24469928989625
"1583",0.709898573271389,"Astralwerks","USA","Spike Jonze","Comedy",0.75121558222184,"Being John Malkovich","R","1999-12-03",0.203791469194313,0.807692307692308,"John Cusack",270071,"Charlie Kaufman",1999,20,4,1,4,3726,2.55890788991415,-0.0564767254704674,0.0564767254704674
"1584",0.799297474171302,"Jack Giarraputo Productions","USA","Dennis Dugan","Comedy",0.883035662088314,"Big Daddy","PG-13","1999-06-25",0.113744075829384,0.628205128205128,"Adam Sandler",171997,"Steve Franks",1999,27,11,1,1,3726,2.51124079029344,0.254830533883186,0.254830533883186
"1585",0.685649992794882,"Miramax","USA","Robert Iscove","Comedy",0.819532907267471,"She's All That","PG-13","1999-01-29",0.123222748815166,0.551282051282051,"Freddie Prinze Jr.",71905,"R. Lee Fleming Jr.",1999,6,3,64,2,3726,2.37081495854952,0.26825085598542,0.26825085598542
"1586",0.926199255176208,"Danjaq","UK","Michael Apted","Action",0.866087289610279,"The World Is Not Enough","PG-13","1999-11-19",0.279620853080569,0.628205128205128,"Pierce Brosnan",165433,"Neal Purvis",1999,14,10,2,3,366,2.49429241781541,0.237882161405151,0.237882161405151
"1587",0.898462587699135,"Beacon Communications","USA","Peter Hyams","Action",0.823157293564894,"End of Days","R","1999-11-24",0.246445497630332,0.538461538461538,"Arnold Schwarzenegger",94188,"Andrew W. Marlowe",1999,22,7,8,2,3726,2.36161883202643,0.284695755103356,0.284695755103356
"1588",0.685649992794882,"View Askew Productions","USA","Kevin Smith","Adventure",0.770870347033938,"Dogma","R","1999-11-12",0.289099526066351,0.756410256410256,"Ben Affleck",189591,"Kevin Smith",1999,21,11,2,10,3726,2.52728060344419,0.014460090623682,0.014460090623682
"1589",0.922711168175643,"Walt Disney Pictures","USA","Chris Buck","Animation",0.886085076490705,"Tarzan","G","1999-06-18",0.0900473933649289,0.730769230769231,"Tony Goldwyn",160561,"Tab Murphy",1999,1,2,89,4,3726,2.61685430725994,0.155315845721475,0.155315845721475
"1590",0.7290892959757,"MTV Films","USA","Brian Robbins","Comedy",0.807417774425324,"Varsity Blues","R","1999-01-15",0.175355450236967,0.628205128205128,"James Van Der Beek",37062,"W. Peter Iliff",1999,3,8,1,1,3726,2.43562290263045,0.179212646220196,0.179212646220196
"1591",0.880121089980113,"Universal Pictures","UK","Milos Forman","Biography",0.778952014879897,"Man on the Moon","R","1999-12-22",0.232227488151659,0.756410256410256,"Jim Carrey",105653,"Scott Alexander",1999,22,4,265,6,366,2.53536227129015,0.022541758469641,0.022541758469641
"1592",0.860059264355591,"Twentieth Century Fox Film Corporation","USA","Jon Amiel","Action",0.841311134336284,"Entrapment","PG-13","1999-04-30",0.208530805687204,0.615384615384615,"Sean Connery",93659,"Ronald Bass",1999,8,4,174,3,3726,2.4566957497209,0.225926518951668,0.225926518951668
"1593",0.865497499638814,"Warner Bros.","USA","Brad Bird","Animation",0.752090316716798,"The Iron Giant","PG","1999-08-06",0.0805687203791469,0.833333333333333,"Eli Marienthal",140243,"Tim McCanlies",1999,1,5,257,2,3726,2.58542365005013,-0.0812430166165352,0.0812430166165352
